ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,month,month_name,day,hour
14079112,JK109393,2026-01-09 12:00:00,045XX S SACRAMENTO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,922,9,12.0,58.0,08A,1157128.0,1874394.0,2026,01/17/2026 03:53:07 PM,41.811102593,-87.699188089,"(41.811102593, -87.699188089)",1,January,Friday,12
14079464,JK110265,2026-01-09 11:59:00,107XX S GREEN BAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,432,4,10.0,52.0,08A,1200531.0,1834320.0,2026,01/17/2026 03:53:07 PM,41.700147859,-87.541345007,"(41.700147859, -87.541345007)",1,January,Friday,11
14079011,JK109653,2026-01-09 10:00:00,008XX S LAFLIN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1231,12,28.0,28.0,08A,1166514.0,1896371.0,2026,01/17/2026 03:53:07 PM,41.8712144,-87.664132809,"(41.8712144, -87.664132809)",1,January,Friday,10
14078555,JK109221,2026-01-09 09:30:00,069XX S JUSTINE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,734,7,17.0,67.0,11,1167203.0,1858703.0,2026,01/17/2026 03:53:07 PM,41.76783464,-87.662682637,"(41.76783464, -87.662682637)",1,January,Friday,9
14078575,JK108951,2026-01-09 06:53:00,044XX S CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,NURSING / RETIREMENT HOME,False,False,815,8,22.0,56.0,08A,1145104.0,1874747.0,2026,01/17/2026 03:53:07 PM,41.812306287,-87.74328289,"(41.812306287, -87.74328289)",1,January,Friday,6
14078833,JK109466,2026-01-09 04:15:00,038XX W 110TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2211,22,19.0,74.0,11,1152666.0,1831366.0,2026,01/17/2026 03:53:07 PM,41.693115734,-87.716685674,"(41.693115734, -87.716685674)",1,January,Friday,4
14081488,JK112757,2026-01-09 01:00:00,037XX N KILDARE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1731,17,30.0,16.0,11,1146933.0,1924554.0,2026,01/17/2026 03:53:07 PM,41.948947821,-87.735300983,"(41.948947821, -87.735300983)",1,January,Friday,1
14078544,JK108949,2026-01-08 21:30:00,024XX N OAK PARK AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2512,25,36.0,18.0,08A,1130676.0,1915503.0,2026,01/16/2026 03:42:09 PM,41.924406534,-87.795268807,"(41.924406534, -87.795268807)",1,January,Thursday,21
14078247,JK108766,2026-01-08 21:05:00,024XX W HOWARD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2411,24,50.0,2.0,08A,1158679.0,1950351.0,2026,01/16/2026 03:42:09 PM,42.019502897,-87.69141383,"(42.019502897, -87.69141383)",1,January,Thursday,21
14078212,JK108722,2026-01-08 19:35:00,055XX S HALSTED ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,711,7,16.0,68.0,08A,1171916.0,1868013.0,2026,01/16/2026 03:42:09 PM,41.793280212,-87.645134267,"(41.793280212, -87.645134267)",1,January,Thursday,19
14078008,JK108506,2026-01-08 17:50:00,074XX S INGLESIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,323,3,6.0,69.0,08A,1183851.0,1855838.0,2026,01/16/2026 03:42:09 PM,41.759600385,-87.601749985,"(41.759600385, -87.601749985)",1,January,Thursday,17
14077913,JK108443,2026-01-08 17:24:00,063XX S OAKLEY AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,825,8,16.0,66.0,26,1162165.0,1862469.0,2026,01/16/2026 03:42:09 PM,41.77827538,-87.681044563,"(41.77827538, -87.681044563)",1,January,Thursday,17
14077907,JK108411,2026-01-08 15:52:00,051XX W DIVISION ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2533,25,37.0,25.0,08A,1141917.0,1907508.0,2026,01/16/2026 03:42:09 PM,41.902266395,-87.754162392,"(41.902266395, -87.754162392)",1,January,Thursday,15
14081303,JK112438,2026-01-08 15:00:00,001XX W 87TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,634,6,21.0,44.0,11,1176702.0,1847271.0,2026,01/16/2026 03:42:09 PM,41.73625535,-87.62820806,"(41.73625535, -87.62820806)",1,January,Thursday,15
14078002,JK108289,2026-01-08 14:51:00,011XX E 82ND ST,2820,OTHER OFFENSE,TELEPHONE THREAT,SIDEWALK,False,True,411,4,8.0,45.0,08A,1185168.0,1850850.0,2026,01/16/2026 03:42:09 PM,41.745881979,-87.597079699,"(41.745881979, -87.597079699)",1,January,Thursday,14
14077898,JK108385,2026-01-08 14:00:00,027XX N LINCOLN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,1932,19,43.0,7.0,11,1168052.0,1918514.0,2026,01/16/2026 03:42:09 PM,41.931943182,-87.65784615,"(41.931943182, -87.65784615)",1,January,Thursday,14
14077775,JK108165,2026-01-08 11:30:00,054XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,934,9,16.0,61.0,08A,1170237.0,1868753.0,2026,01/16/2026 03:42:09 PM,41.795347573,-87.651269458,"(41.795347573, -87.651269458)",1,January,Thursday,11
14077776,JK108270,2026-01-08 11:30:00,024XX W HOWARD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2411,24,50.0,2.0,11,1158679.0,1950351.0,2026,01/16/2026 03:42:09 PM,42.019502897,-87.69141383,"(42.019502897, -87.69141383)",1,January,Thursday,11
14082424,JK113758,2026-01-08 07:28:00,075XX S STATE ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,ATM (AUTOMATIC TELLER MACHINE),False,False,623,6,6.0,69.0,11,1177586.0,1854922.0,2026,01/16/2026 03:42:09 PM,41.757230688,-87.624738576,"(41.757230688, -87.624738576)",1,January,Thursday,7
14077532,JK107869,2026-01-08 06:04:00,078XX S EXCHANGE AVE,0583,STALKING,CYBERSTALKING,APARTMENT,False,True,421,4,7.0,43.0,08A,1197041.0,1853462.0,2026,01/16/2026 03:42:09 PM,41.752762491,-87.553488733,"(41.752762491, -87.553488733)",1,January,Thursday,6
14077405,JK107720,2026-01-08 05:00:00,001XX N LAPORTE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1532,15,28.0,25.0,08A,1143351.0,1900736.0,2026,01/16/2026 03:42:09 PM,41.883656549,-87.749064412,"(41.883656549, -87.749064412)",1,January,Thursday,5
14077367,JK107699,2026-01-08 03:23:00,052XX W BELDEN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,2515,25,36.0,19.0,26,1140882.0,1914787.0,2026,01/16/2026 03:42:09 PM,41.922259896,-87.757784739,"(41.922259896, -87.757784739)",1,January,Thursday,3
14077365,JK107701,2026-01-08 03:23:00,052XX W BELDEN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,2515,25,31.0,19.0,26,1140872.0,1914787.0,2026,01/16/2026 03:42:09 PM,41.92226008,-87.757821482,"(41.92226008, -87.757821482)",1,January,Thursday,3
14077318,JK107554,2026-01-07 21:00:00,078XX S CARPENTER ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,612,6,17.0,71.0,08A,1170672.0,1852923.0,2026,01/15/2026 03:43:23 PM,41.751898652,-87.650135449,"(41.751898652, -87.650135449)",1,January,Wednesday,21
14077274,JK107570,2026-01-07 20:30:00,099XX S LA SALLE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,511,5,9.0,49.0,08A,1177026.0,1839028.0,2026,01/15/2026 03:43:23 PM,41.713628185,-87.627268742,"(41.713628185, -87.627268742)",1,January,Wednesday,20
14078089,JK107833,2026-01-07 19:35:00,004XX W 44TH PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,False,False,925,9,15.0,61.0,11,1173910.0,1875427.0,2026,01/15/2026 03:43:23 PM,41.813580933,-87.637602431,"(41.813580933, -87.637602431)",1,January,Wednesday,19
14077227,JK107443,2026-01-07 19:20:00,048XX S MARSHFIELD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,931,9,20.0,61.0,08A,1166155.0,1872711.0,2026,01/15/2026 03:43:23 PM,41.80629669,-87.666125588,"(41.80629669, -87.666125588)",1,January,Wednesday,19
14078232,JK108684,2026-01-07 18:59:00,083XX S YATES BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,412,4,7.0,46.0,08A,1193624.0,1850220.0,2026,01/15/2026 03:43:23 PM,41.743950485,-87.566116329,"(41.743950485, -87.566116329)",1,January,Wednesday,18
14077082,JK107423,2026-01-07 18:47:00,041XX W MADISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APPLIANCE STORE,False,False,1115,11,28.0,26.0,08A,1148854.0,1899692.0,2026,01/15/2026 03:43:23 PM,41.880687108,-87.728883733,"(41.880687108, -87.728883733)",1,January,Wednesday,18
14076902,JK107343,2026-01-07 17:25:00,068XX S MICHIGAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,322,3,6.0,69.0,08A,1178343.0,1859671.0,2026,01/15/2026 03:43:23 PM,41.770245321,-87.621820342,"(41.770245321, -87.621820342)",1,January,Wednesday,17
14076891,JK107300,2026-01-07 16:43:00,011XX W 63RD ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,724,7,16.0,68.0,26,1169610.0,1863016.0,2026,01/15/2026 03:43:23 PM,41.779618204,-87.653734966,"(41.779618204, -87.653734966)",1,January,Wednesday,16
14076834,JK107149,2026-01-07 15:33:00,031XX W 26TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,1033,10,25.0,30.0,26,1156029.0,1886572.0,2026,01/15/2026 03:43:23 PM,41.844542724,-87.702891376,"(41.844542724, -87.702891376)",1,January,Wednesday,15
14076782,JK107124,2026-01-07 14:30:00,088XX S STATE ST,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,632,6,6.0,44.0,08A,1177843.0,1846293.0,2026,01/15/2026 03:43:23 PM,41.733545867,-87.624057383,"(41.733545867, -87.624057383)",1,January,Wednesday,14
14077830,JK108142,2026-01-07 13:00:00,048XX N RIDGEWAY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1712,17,33.0,14.0,08A,1150518.0,1931835.0,2026,01/15/2026 03:43:23 PM,41.968858009,-87.721932071,"(41.968858009, -87.721932071)",1,January,Wednesday,13
14077122,JK107155,2026-01-07 13:00:00,0000X W MONROE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,112,1,34.0,32.0,11,1176101.0,1899916.0,2026,01/15/2026 03:43:23 PM,41.880731604,-87.628828854,"(41.880731604, -87.628828854)",1,January,Wednesday,13
14077450,JK107784,2026-01-07 12:22:00,036XX W 18TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1014,10,24.0,29.0,08A,1152102.0,1891129.0,2026,01/15/2026 03:43:23 PM,41.857125883,-87.717182956,"(41.857125883, -87.717182956)",1,January,Wednesday,12
14076735,JK106920,2026-01-07 11:47:00,074XX S MAPLEWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,835,8,18.0,66.0,08A,1160664.0,1855252.0,2026,01/15/2026 03:43:23 PM,41.758502003,-87.686746231,"(41.758502003, -87.686746231)",1,January,Wednesday,11
14076721,JK107009,2026-01-07 11:45:00,050XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,True,1533,15,28.0,25.0,08A,1142694.0,1898197.0,2026,01/15/2026 03:43:23 PM,41.876701468,-87.751540206,"(41.876701468, -87.751540206)",1,January,Wednesday,11
14078305,JK107799,2026-01-07 10:00:00,007XX E 47TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,221,2,4.0,38.0,08A,1181904.0,1874009.0,2026,01/15/2026 03:43:23 PM,41.809508489,-87.608324092,"(41.809508489, -87.608324092)",1,January,Wednesday,10
14076519,JK106793,2026-01-07 08:23:00,0000X E 116TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,532,5,9.0,53.0,08A,1178725.0,1827718.0,2026,01/15/2026 03:43:23 PM,41.682553553,-87.621388809,"(41.682553553, -87.621388809)",1,January,Wednesday,8
14087708,JK120950,2026-01-07 08:00:00,092XX S GREEN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,2223,22,21.0,73.0,11,1172271.0,1843488.0,2026,01/21/2026 03:42:01 PM,41.725972749,-87.644552575,"(41.725972749, -87.644552575)",1,January,Wednesday,8
14076568,JK106842,2026-01-07 07:53:00,012XX W 76TH ST,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,612,6,17.0,71.0,11,1169352.0,1854428.0,2026,01/15/2026 03:43:23 PM,41.756057234,-87.654929158,"(41.756057234, -87.654929158)",1,January,Wednesday,7
14076583,JK106731,2026-01-07 07:00:00,054XX W QUINCY ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1522,15,29.0,25.0,08A,1140267.0,1898471.0,2026,01/15/2026 03:43:23 PM,41.877498158,-87.760444798,"(41.877498158, -87.760444798)",1,January,Wednesday,7
14076284,JK106445,2026-01-07 00:03:00,070XX S CLYDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,331,3,5.0,43.0,08A,1191432.0,1858611.0,2026,01/15/2026 03:43:23 PM,41.767029443,-87.573876465,"(41.767029443, -87.573876465)",1,January,Wednesday,0
14076428,JK106537,2026-01-06 22:11:00,075XX S STEWART AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,623,6,6.0,69.0,08A,1174929.0,1855029.0,2026,01/14/2026 03:44:20 PM,41.757583951,-87.634472844,"(41.757583951, -87.634472844)",1,January,Tuesday,22
14076315,JK106411,2026-01-06 21:20:00,038XX W LELAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,True,True,1723,17,33.0,14.0,08A,1149736.0,1930953.0,2026,01/14/2026 03:44:20 PM,41.966453018,-87.72483052,"(41.966453018, -87.72483052)",1,January,Tuesday,21
14076293,JK106390,2026-01-06 20:15:00,006XX W ROOSEVELT RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,124,1,28.0,28.0,11,1172257.0,1894956.0,2026,01/14/2026 03:44:20 PM,41.867206743,-87.643090037,"(41.867206743, -87.643090037)",1,January,Tuesday,20
14076955,JK106248,2026-01-06 19:02:00,088XX S BURLEY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,424,4,10.0,46.0,08A,1199204.0,1846994.0,2026,01/14/2026 03:44:20 PM,41.734959764,-87.545779334,"(41.734959764, -87.545779334)",1,January,Tuesday,19
14075910,JK106170,2026-01-06 17:10:00,078XX S LUELLA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,414,4,7.0,43.0,08A,1192563.0,1853319.0,2026,01/14/2026 03:44:20 PM,41.752480297,-87.56990311,"(41.752480297, -87.56990311)",1,January,Tuesday,17
14075961,JK106108,2026-01-06 17:07:00,024XX S PULASKI RD,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,1013,10,22.0,30.0,26,1150095.0,1887566.0,2026,01/14/2026 03:44:20 PM,41.847387855,-87.724642545,"(41.847387855, -87.724642545)",1,January,Tuesday,17
14076504,JK106424,2026-01-06 16:56:00,008XX W ARMITAGE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,1812,18,43.0,7.0,11,1170209.0,1913507.0,2026,01/14/2026 03:44:20 PM,41.918156823,-87.650066159,"(41.918156823, -87.650066159)",1,January,Tuesday,16
14075820,JK105974,2026-01-06 15:15:00,0000X W RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,111,1,42.0,32.0,11,1175776.0,1901280.0,2026,01/14/2026 03:44:20 PM,41.884481813,-87.629981166,"(41.884481813, -87.629981166)",1,January,Tuesday,15
14078735,JK109396,2026-01-06 15:15:00,122XX S EGGLESTON AVE,0583,STALKING,CYBERSTALKING,RESIDENCE,False,True,523,5,21.0,53.0,08A,1175508.0,1823687.0,2026,01/14/2026 03:44:20 PM,41.6715642,-87.633284808,"(41.6715642, -87.633284808)",1,January,Tuesday,15
14077127,JK106572,2026-01-06 12:30:00,002XX W Wacker Dr,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,122,1,42.0,32.0,11,1174517.0,1902121.0,2026,01/14/2026 03:44:20 PM,41.886817789,-87.634579186,"(41.886817789, -87.634579186)",1,January,Tuesday,12
14085540,JK118315,2026-01-06 12:00:00,085XX S RHODES AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,632,6,6.0,44.0,11,1181284.0,1848582.0,2026,01/18/2026 03:41:20 PM,41.739748643,-87.611381038,"(41.739748643, -87.611381038)",1,January,Tuesday,12
14075448,JK105518,2026-01-06 09:29:00,039XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,925,9,11.0,61.0,08A,1170299.0,1878435.0,2026,01/14/2026 03:44:20 PM,41.821914648,-87.650760122,"(41.821914648, -87.650760122)",1,January,Tuesday,9
14076622,JK106855,2026-01-06 09:00:00,020XX W ADAMS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1225,12,27.0,28.0,08A,1162865.0,1899085.0,2026,01/16/2026 03:41:17 PM,41.878739138,-87.677453482,"(41.878739138, -87.677453482)",1,January,Tuesday,9
14080237,JK111187,2026-01-06 09:00:00,017XX N KEDZIE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1421,14,26.0,23.0,08A,1154775.0,1911475.0,2026,01/14/2026 03:44:20 PM,41.912904271,-87.706826256,"(41.912904271, -87.706826256)",1,January,Tuesday,9
14087937,JK120842,2026-01-06 08:00:00,003XX E 131ST PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,533,5,9.0,54.0,11,1180865.0,1818183.0,2026,01/21/2026 03:42:01 PM,41.656339289,-87.613846584,"(41.656339289, -87.613846584)",1,January,Tuesday,8
14075759,JK105385,2026-01-06 06:00:00,070XX S EMERALD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,732,7,6.0,68.0,08A,1172524.0,1858180.0,2026,01/14/2026 03:44:20 PM,41.766283958,-87.643194177,"(41.766283958, -87.643194177)",1,January,Tuesday,6
14075869,JK106116,2026-01-06 02:00:00,015XX W MORSE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2431,24,49.0,1.0,08A,1164880.0,1946156.0,2026,01/14/2026 03:44:20 PM,42.007861864,-87.668714726,"(42.007861864, -87.668714726)",1,January,Tuesday,2
14075261,JK105244,2026-01-05 23:49:00,079XX S WABASH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,623,6,6.0,44.0,08A,1178088.0,1852393.0,2026,01/13/2026 03:58:46 PM,41.75027946,-87.62297536,"(41.75027946, -87.62297536)",1,January,Monday,23
14087123,JK120197,2026-01-05 21:57:00,035XX W CARROLL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1123,11,28.0,27.0,11,1152754.0,1902171.0,2026,01/21/2026 03:42:01 PM,41.887413474,-87.714497528,"(41.887413474, -87.714497528)",1,January,Monday,21
14075152,JK105124,2026-01-05 20:29:00,030XX N AVERS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2523,25,31.0,21.0,08A,1150450.0,1919956.0,2026,01/13/2026 03:58:46 PM,41.936262477,-87.722493426,"(41.936262477, -87.722493426)",1,January,Monday,20
14075159,JK105102,2026-01-05 20:00:00,082XX S ANTHONY AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,414,4,8.0,45.0,26,1189672.0,1850793.0,2026,01/13/2026 03:58:46 PM,41.745618628,-87.580578208,"(41.745618628, -87.580578208)",1,January,Monday,20
14075024,JK105046,2026-01-05 18:10:00,034XX W 59TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,822,8,14.0,63.0,08A,1154272.0,1865278.0,2026,01/13/2026 03:58:46 PM,41.786144347,-87.709906272,"(41.786144347, -87.709906272)",1,January,Monday,18
14078621,JK109280,2026-01-05 17:27:00,060XX S MARSHFIELD AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,APARTMENT,False,False,714,7,15.0,67.0,11,1166373.0,1864734.0,2026,01/13/2026 03:58:46 PM,41.784402201,-87.665553309,"(41.784402201, -87.665553309)",1,January,Monday,17
14087182,JK120256,2026-01-05 16:32:00,047XX W FOSTER AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,AUTO / BOAT / RV DEALERSHIP,False,False,1712,17,39.0,13.0,08A,1143499.0,1934150.0,2026,01/21/2026 03:42:01 PM,41.975345097,-87.74768284,"(41.975345097, -87.74768284)",1,January,Monday,16
14074934,JK104966,2026-01-05 16:00:00,024XX N MASON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,2515,25,30.0,19.0,08A,1136320.0,1915624.0,2026,01/13/2026 03:58:46 PM,41.924639517,-87.774527111,"(41.924639517, -87.774527111)",1,January,Monday,16
14074816,JK104819,2026-01-05 14:43:00,001XX W HURON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL / MOTEL,False,False,1832,18,42.0,8.0,11,1175159.0,1905043.0,2026,01/13/2026 03:58:46 PM,41.894821547,-87.632133928,"(41.894821547, -87.632133928)",1,January,Monday,14
14078807,JK109362,2026-01-05 14:30:00,021XX S DRAKE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1024,10,24.0,29.0,11,1153078.0,1889474.0,2026,01/13/2026 03:58:46 PM,41.852565094,-87.713644303,"(41.852565094, -87.713644303)",1,January,Monday,14
14074691,JK104527,2026-01-05 12:27:00,028XX E 86TH ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,423,4,7.0,46.0,26,1196355.0,1848491.0,2026,01/13/2026 03:58:46 PM,41.739138719,-87.556167117,"(41.739138719, -87.556167117)",1,January,Monday,12
14074525,JK104424,2026-01-05 10:40:00,074XX S CHAPPEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,333,3,7.0,43.0,08A,1191167.0,1856109.0,2026,01/13/2026 03:58:46 PM,41.76017017,-87.574928638,"(41.76017017, -87.574928638)",1,January,Monday,10
14076717,JK106904,2026-01-05 10:00:00,007XX E 131ST ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,533,5,10.0,54.0,08A,1183525.0,1818543.0,2026,01/13/2026 03:58:46 PM,41.657265843,-87.604102274,"(41.657265843, -87.604102274)",1,January,Monday,10
14075895,JK105787,2026-01-05 06:00:00,079XX S CHAMPLAIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),False,True,624,6,6.0,44.0,08A,1181945.0,1852425.0,2026,01/13/2026 03:58:46 PM,41.750279019,-87.608840706,"(41.750279019, -87.608840706)",1,January,Monday,6
14074874,JK104916,2026-01-05 02:00:00,019XX W CERMAK RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,1034,10,25.0,31.0,11,1163695.0,1889417.0,2026,01/13/2026 03:58:46 PM,41.852191819,-87.674678252,"(41.852191819, -87.674678252)",1,January,Monday,2
14074573,JK104466,2026-01-05 02:00:00,058XX N ST LOUIS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1711,17,39.0,13.0,08A,1151992.0,1938595.0,2026,01/13/2026 03:58:46 PM,41.987378858,-87.716333137,"(41.987378858, -87.716333137)",1,January,Monday,2
14074827,JK104872,2026-01-05 00:00:00,053XX S CORNELL AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,234,2,5.0,41.0,11,1188158.0,1870244.0,2026,01/12/2026 03:41:58 PM,41.799030006,-87.585505972,"(41.799030006, -87.585505972)",1,January,Monday,0
14074249,JK104049,2026-01-04 23:21:00,056XX S MICHIGAN AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,225,2,20.0,40.0,26,1178118.0,1867691.0,2026,01/12/2026 03:41:58 PM,41.792258121,-87.622402038,"(41.792258121, -87.622402038)",1,January,Sunday,23
14074238,JK104003,2026-01-04 21:16:00,063XX S MORGAN ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,724,7,16.0,68.0,08A,1170736.0,1862684.0,2026,01/12/2026 03:41:58 PM,41.778682663,-87.649616594,"(41.778682663, -87.649616594)",1,January,Sunday,21
14075352,JK104387,2026-01-04 20:00:00,013XX S INDEPENDENCE BLVD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1011,10,24.0,29.0,11,1151307.0,1893550.0,2026,01/12/2026 03:41:58 PM,41.86378501,-87.720037598,"(41.86378501, -87.720037598)",1,January,Sunday,20
14074361,JK104028,2026-01-04 19:35:00,030XX S PITNEY CT,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,913,9,11.0,60.0,08A,1167058.0,1884478.0,2026,01/12/2026 03:41:58 PM,41.83856729,-87.66247673,"(41.83856729, -87.66247673)",1,January,Sunday,19
14074022,JK103837,2026-01-04 17:25:00,018XX S CENTRAL PARK AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,VEHICLE NON-COMMERCIAL,True,False,1021,10,24.0,29.0,26,1152670.0,1890570.0,2026,01/12/2026 03:41:58 PM,41.855580718,-87.715112835,"(41.855580718, -87.715112835)",1,January,Sunday,17
